2023-08-07,16:10:44,-6.119858503341675,817,101,176.4227876437735,Right
2023-08-07,16:10:45,-6.2059783935546875,812,91,171.4584497771982,Right
2023-08-07,16:10:45,-6.307528018951416,776,60,135.68714014231415,Up
2023-08-07,16:10:45,-6.4010913372039795,765,46,124.79583326377528,Up
2023-08-07,16:10:45,-6.49838924407959,737,36,101.03464752252071,Up
2023-08-07,16:10:45,-6.592360496520996,720,39,85.21150157109074,Up
2023-08-07,16:10:45,-6.687223672866821,691,21,56.9824534396335,Up
2023-08-07,16:10:45,-6.782933712005615,672,21,40.8166632639171,Up
2023-08-07,16:10:45,-6.873811721801758,645,13,19.339079605813716,Up
2023-08-07,16:10:45,-6.975366115570068,637,23,16.0,Up
2023-08-07,16:10:45,-7.074247360229492,630,21,14.933184523068078,Up
2023-08-07,16:10:45,-7.177653074264526,598,24,34.351128074635334,Up
2023-08-07,16:10:46,-7.268293380737305,574,26,55.97320787662612,Up
2023-08-07,16:10:46,-7.360882997512817,548,28,79.35993951610598,Up
2023-08-07,16:10:46,-7.465533971786499,542,31,85.23496934944014,Up
2023-08-07,16:10:46,-7.553083658218384,518,31,107.95832529267949,Up
2023-08-07,16:10:46,-7.650730609893799,502,43,123.77802712921223,Up
2023-08-07,16:10:46,-7.743260622024536,499,57,126.70832648251653,Up
2023-08-07,16:10:46,-7.842456102371216,493,71,131.6282644419503,Up
2023-08-07,16:10:46,-7.935033321380615,489,80,135.58023454766553,Up
2023-08-07,16:10:46,-8.03060245513916,480,102,145.47852075134665,Up
2023-08-07,16:10:46,-8.123248100280762,464,132,161.35364885864837,Left
2023-08-07,16:10:47,-8.212867498397827,455,139,170.3202865192517,Left
2023-08-07,16:10:47,-8.318193435668945,446,162,178.2442144923644,Left
2023-08-07,16:10:47,-8.442842721939087,446,188,176.17037208338976,
2023-08-07,16:10:47,-8.552066802978516,445,198,175.14279888136994,
2023-08-07,16:10:47,-8.623111248016357,438,229,181.04695523537532,
2023-08-07,16:10:47,-8.709764957427979,431,263,186.9545399288287,Left
2023-08-07,16:10:47,-8.79942774772644,427,271,190.93454375780198,Left
2023-08-07,16:10:47,-8.896034479141235,423,299,194.86405517693612,Left
2023-08-07,16:10:47,-9.005089521408081,423,307,195.84432593261414,Left
2023-08-07,16:10:47,-9.095665454864502,430,346,188.73526432545668,Left
2023-08-07,16:10:47,-9.200327396392822,431,378,189.6549498431296,Left
2023-08-07,16:10:48,-9.290968894958496,435,383,186.63600938725625,Left
2023-08-07,16:10:48,-9.40157675743103,440,402,181.57643018850217,Left
2023-08-07,16:10:48,-9.53835129737854,452,416,170.52272575818156,Left
2023-08-07,16:10:48,-9.641069173812866,476,436,146.3796433934719,Down
2023-08-07,16:10:48,-9.718888759613037,474,437,149.39544839117423,Down
2023-08-07,16:10:48,-9.813538074493408,504,462,118.13551540497888,Down
2023-08-07,16:10:48,-9.90203595161438,507,470,115.09561242723373,Down
2023-08-07,16:10:48,-10.03976035118103,531,482,93.84561790515315,Down
2023-08-07,16:10:48,-10.125289678573608,554,490,72.46378405796926,Down
2023-08-07,16:10:49,-10.230935096740723,586,498,41.2674205639267,Down
2023-08-07,16:10:49,-10.322646141052246,595,502,31.448370387032774,Down
2023-08-07,16:10:49,-10.435295820236206,641,499,(7.549229877355079e-16+12.328828005937952j),Down
2023-08-07,16:10:49,-10.525943517684937,673,490,37.094473981982816,Down
2023-08-07,16:10:49,-10.615238904953003,686,489,49.8196748283246,Down
2023-08-07,16:10:49,-10.708886861801147,722,485,86.75252157718529,Down
2023-08-07,16:10:49,-10.80067229270935,740,483,103.96634070698074,Down
2023-08-07,16:10:49,-10.900883436203003,768,457,132.2800060477773,Down
2023-08-07,16:10:49,-10.997964143753052,829,413,192.61879451393108,Right
2023-08-07,16:10:49,-11.083529472351074,840,397,202.67708306564904,Right
2023-08-07,16:10:49,-11.181589603424072,847,338,209.82850140054853,
2023-08-07,16:10:50,-11.261146306991577,845,320,207.87015177749788,
2023-08-07,16:10:50,-11.350542306900024,841,284,203.9558775814024,
2023-08-07,16:10:50,-11.428449630737305,840,275,202.9778313018444,
2023-08-07,16:10:50,-11.511005401611328,820,260,183.01366069231008,
2023-08-07,16:10:50,-11.588576793670654,811,260,174.01436722293937,
2023-08-07,16:10:50,-11.658314228057861,757,253,119.04620951546504,
2023-08-07,16:10:50,-11.73003077507019,730,251,92.07062506576133,
2023-08-07,16:10:50,-11.810457468032837,714,252,75.08661665037252,
2023-08-07,16:10:50,-11.884562253952026,642,259,3.605551275463989,
2023-08-07,16:10:50,-11.956931352615356,623,263,15.874507866387544,
2023-08-07,16:10:50,-12.047264575958252,575,268,63.92964883369844,
2023-08-07,16:10:50,-12.121267557144165,570,271,68.9129886160802,
2023-08-07,16:10:51,-12.22334098815918,562,272,76.91553809211764,
2023-08-07,16:10:51,-12.31799578666687,560,274,77.90378681424929,
2023-08-07,16:10:51,-12.399680852890015,569,276,68.87670143089025,
2023-08-07,16:10:51,-12.480683326721191,595,277,42.790185790669334,
2023-08-07,16:10:51,-12.555011510848999,641,276,(2.2077634143293155e-16+3.605551275463989j),
2023-08-07,16:10:51,-12.630868196487427,671,270,31.85906464414798,
2023-08-07,16:10:51,-12.712139368057251,745,261,107.0,
2023-08-07,16:10:51,-12.783936500549316,760,262,121.99590157050359,
2023-08-07,16:10:51,-12.853519201278687,787,263,148.9966442575134,
2023-08-07,16:10:51,-12.931816101074219,792,265,153.99025943221213,
2023-08-07,16:10:51,-13.020577907562256,795,269,156.97770542341354,
2023-08-07,16:10:51,-13.117516994476318,799,272,160.96894110355575,
2023-08-07,16:10:52,-13.182411432266235,791,278,152.9477034806342,
2023-08-07,16:10:52,-13.263554334640503,786,278,147.94593607125543,
2023-08-07,16:10:52,-13.346166849136353,778,273,139.96070877214075,
2023-08-07,16:10:52,-13.42693305015564,736,266,97.98469268207153,
2023-08-07,16:10:52,-13.533751964569092,715,261,77.01298591796062,
2023-08-07,16:10:52,-13.604551315307617,661,261,24.041630560342615,
2023-08-07,16:10:52,-13.675672769546509,622,253,13.30413469565007,
2023-08-07,16:10:52,-13.754022598266602,610,242,24.392621835300936,
2023-08-07,16:10:52,-13.836642265319824,602,237,31.38470965295043,
2023-08-07,16:10:52,-13.909264326095581,598,188,32.09361307176243,
2023-08-07,16:10:52,-14.00863242149353,600,168,30.4138126514911,
2023-08-07,16:10:52,-14.089008569717407,597,126,29.223278392404914,
2023-08-07,16:10:52,-14.16132140159607,597,106,27.748873851023216,
2023-08-07,16:10:53,-14.239030361175537,599,49,25.357444666211933,Up
2023-08-07,16:10:53,-14.336760997772217,602,32,21.79449471770337,Up
2023-08-07,16:10:53,-14.441126108169556,605,11,20.760539492026695,Up
2023-08-07,16:10:53,-14.542838096618652,608,11,18.841443681416774,Up
2023-08-07,16:10:53,-14.64316725730896,608,8,19.467922333931785,Up
2023-08-07,16:10:53,-14.732476949691772,610,18,18.601075237738275,Up
2023-08-07,16:10:53,-14.827368974685669,611,42,17.349351572897472,Up
2023-08-07,16:10:53,-14.922505617141724,612,52,16.522711641858304,
2023-08-07,16:10:53,-14.99707579612732,612,159,17.635192088548397,
2023-08-07,16:10:53,-15.079095840454102,612,180,21.61018278497431,
2023-08-07,16:10:53,-15.164568901062012,610,211,22.93468988235943,
2023-08-07,16:10:54,-15.23893427848816,608,221,25.69046515733026,
2023-08-07,16:10:54,-15.31885051727295,606,250,29.13760456866693,
2023-08-07,16:10:54,-15.418236255645752,604,256,32.01562118716424,
2023-08-07,16:10:54,-15.533441305160522,605,276,31.68595903550972,
2023-08-07,16:10:54,-15.619892835617065,604,271,32.77193921634788,
2023-08-07,16:10:54,-15.699125051498413,598,262,38.92300091205713,
2023-08-07,16:10:54,-15.77238130569458,587,259,51.96152422706632,
2023-08-07,16:10:54,-15.858802080154419,523,246,116.0344776348823,
2023-08-07,16:10:54,-15.936330318450928,485,245,154.02272559593277,
2023-08-07,16:10:54,-16.01518726348877,473,247,165.01212076693034,
2023-08-07,16:10:54,-16.093024492263794,439,263,196.9644637999454,
2023-08-07,16:10:54,-16.169307470321655,432,263,201.9628678742704,Left
2023-08-07,16:10:55,-16.266863346099854,430,284,201.90839507063592,Left
2023-08-07,16:10:55,-16.351413011550903,430,291,200.88802851339847,Left
2023-08-07,16:10:55,-16.465959548950195,429,293,199.88496691847539,Left
2023-08-07,16:10:55,-16.56468677520752,430,295,197.87875075409184,Left
2023-08-07,16:10:55,-16.666661977767944,429,293,198.88438852760666,Left
2023-08-07,16:10:55,-16.755192756652832,437,283,190.91097401668662,Left
2023-08-07,16:10:55,-16.85823154449463,458,275,169.9235122047564,
2023-08-07,16:10:55,-16.931865692138672,512,265,114.9304137293519,
2023-08-07,16:10:55,-17.005810737609863,531,263,95.92705562040356,
2023-08-07,16:10:55,-17.1016948223114,566,260,64.94613152451807,
2023-08-07,16:10:55,-17.176347494125366,572,257,60.975404877704584,
2023-08-07,16:10:56,-17.24592137336731,594,257,38.98717737923585,
2023-08-07,16:10:56,-17.318019151687622,598,258,34.97141690009142,
2023-08-07,16:10:56,-17.389630556106567,601,258,31.96873472629156,
2023-08-07,16:10:56,-17.492352724075317,605,261,26.90724809414742,
2023-08-07,16:10:56,-17.566716194152832,613,261,18.867962264113206,
2023-08-07,16:10:56,-17.645675897598267,613,263,20.83266665599966,
2023-08-07,16:10:56,-17.734224796295166,614,264,19.79898987322333,
2023-08-07,16:10:56,-17.807564735412598,613,275,22.58317958127243,
2023-08-07,16:10:56,-17.87656283378601,611,281,25.514701644346147,
2023-08-07,16:10:56,-17.966118574142456,610,357,26.210684844162312,
2023-08-07,16:10:56,-18.063661575317383,614,387,21.283796653792763,
2023-08-07,16:10:56,-18.143986701965332,621,451,10.198039027185569,
2023-08-07,16:10:57,-18.216860055923462,625,460,(2.936599862137448e-16+4.795831523312719j),
2023-08-07,16:10:57,-18.284557104110718,634,492,(8.616153970407095e-16+14.071247279470288j),Down
2023-08-07,16:10:57,-18.373218297958374,637,495,(9.102841753654056e-16+14.866068747318506j),Down
2023-08-07,16:10:57,-18.47205400466919,639,503,(9.286344140890797e-16+15.165750888103101j),Down
2023-08-07,16:10:57,-18.577710151672363,641,505,(9.346711044001157e-16+15.264337522473747j),Down
2023-08-07,16:10:57,-18.673590183258057,642,509,(9.38673996824159e-16+15.329709716755891j),Down
2023-08-07,16:10:57,-18.768123626708984,641,511,(9.426598915977865e-16+15.394804318340652j),Down
2023-08-07,16:10:57,-18.88203263282776,641,511,(9.366746889166946e-16+15.297058540778355j),Down
2023-08-07,16:10:57,-18.96460461616516,639,523,(9.18485099360515e-16+15j),Down
2023-08-07,16:10:57,-19.075319051742554,639,516,(9.040846650345932e-16+14.7648230602334j),Down
2023-08-07,16:10:57,-19.16288948059082,639,513,(8.978423487343135e-16+14.66287829861518j),Down
2023-08-07,16:10:58,-19.267152309417725,640,505,(8.594368464063924e-16+14.035668847618199j),Down
2023-08-07,16:10:58,-19.356475830078125,640,501,(8.23796881309034e-16+13.45362404707371j),Down
2023-08-07,16:10:58,-19.45211911201477,639,499,(7.865436480882776e-16+12.84523257866513j),Down
2023-08-07,16:10:58,-19.554749965667725,639,497,(6.274447728276471e-16+10.246950765959598j),Down
2023-08-07,16:10:58,-19.65538716316223,640,496,(6.274447728276471e-16+10.246950765959598j),Down
2023-08-07,16:10:58,-19.74899983406067,651,506,(9.38673996824159e-16+15.329709716755891j),Down
2023-08-07,16:10:58,-19.833665370941162,667,514,(2.669055819506933e-16+4.358898943540674j),Down
2023-08-07,16:10:58,-19.94796323776245,674,517,15.394804318340652,Down
2023-08-07,16:10:58,-20.042507886886597,682,519,24.331050121192877,Down
2023-08-07,16:10:58,-20.155420064926147,698,517,42.15447781671598,Down
2023-08-07,16:10:59,-20.246501207351685,705,515,49.57822102496216,Down
2023-08-07,16:10:59,-20.33797788619995,729,511,74.38413809408563,Down
2023-08-07,16:10:59,-20.425042867660522,750,495,95.82275303913993,Down
2023-08-07,16:10:59,-20.579617977142334,753,486,98.89893831583835,Down
2023-08-07,16:10:59,-20.70116639137268,764,477,111.05854312028409,Down
2023-08-07,16:10:59,-20.829384565353394,773,461,122.20883765096532,Down
2023-08-07,16:10:59,-20.922024965286255,771,459,121.20643547270912,Down
2023-08-07,16:10:59,-21.03778314590454,765,466,116.14645926587689,Down
